,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
53266,2017-11-05,18:02:23,arkync,Sitting in NOLA and every other announcement in terminal is @AmericanAir about overbooked flights &amp; no seats. People are freaking out.,-0.6124,1.0,0.0,0.0,0.0,sitting new orleans every announcement terminal overbooked flights and seats people freaking,,4
53267,2017-11-05,18:01:12,DanaSpencer711,@AmericanAir your staff who sat in my paid seat and sneers when I ask her to move is bad for business.,-0.5423,1.0,0.0,0.0,0.0,staff sat paid seat sneers ask move bad business,,1
53269,2017-11-05,17:58:19,J_RUSSO21,@AmericanAir Horrible experience - you should be embarrassed.,-0.7184,1.0,0.0,0.0,0.0,horrible experience embarrassed,,3
53283,2017-11-05,17:45:35,JenVesp,"Me:  I have to cancel my flight because I can't afford it.@AmericanAir: Cool, we're gonna charge you $200 to do that.",-0.4519,1.0,0.0,0.0,0.0,cancel flight can not afford itamericanair cool gonna charge,,1
53284,2017-11-05,17:45:08,Nexxus7,@Forbes What!Passenger abuser and beater @AmericanAir is not on the top 10 list ?,-0.6688,1.0,0.0,0.0,0.0,whatpassenger abuser beater top list,,1
53285,2017-11-05,17:45:06,robcrosoli,@AmericanAir Flight AA334 @iflymia to @fly2ohare...I've never been so embarrassed &amp; disappointed. HORRIBLE EXPERIENCE! INSENSITIVE CREW!,-0.9332,1.0,0.0,0.0,0.0,flight aa334 never embarrassed and disappointed horrible experience insensitive crew,,1
53292,2017-11-05,17:36:24,gvitellozzi,@AmericanAir Flight 5469 delayed again. When does it stop? Why aren’t you maintaining a/c properly? Why do px have to endure your abuse?,-0.8334,1.0,0.0,0.0,0.0,flight delayed stop are not maintaining ac properly px endure abuse,,1
53293,2017-11-05,17:35:14,theamandaelise,@AmericanAir I would if you had more agents at the McAllen Airport. They continue to avoid us after they failed to inform passengers about the delays.,-0.6705,1.0,0.0,0.0,0.0,would agents mcallen airport continue avoid us failed inform passengers delays,,2
53294,2017-11-05,17:34:55,gvitellozzi,"@AmericanAir another delay, more of the same lousy service we are all getting accostuned to. We need to regulate airlines aga",-0.7003,1.0,0.0,0.0,0.0,another delay lousy service getting accostuned need regulate airlines aga,,3
53300,2017-11-05,17:29:03,gvitellozzi,@vidalexperience @ahumorlessfem @saucissonsec @T_FisherKing @AmericanAir what policy on flight delays due to maintenance? Seems your failure to properly maintain a/c should lead to px compensation,-0.5106,1.0,0.0,0.0,0.0,policy flight delays due maintenance seems failure properly maintain ac lead px compensation,,1
53301,2017-11-05,17:28:42,dlaufenberg,"While I know that arguing with @AmericanAir about their rather random rules... is probably not worth the energy, I seem to do it anyway.",-0.6684,1.0,0.0,0.0,0.0,know arguing rather random rules probably worth energy seem anyway,,4
53306,2017-11-05,17:24:02,BNicholas,@garyleff @AmericanAir #DougParker has RUINED this airline,-0.5904,1.0,0.0,0.0,0.0,ougparker ruined airline,,0
53311,2017-11-05,17:17:14,mohsman1,"@AmericanAir From DFW-LAS and today home, no orange “priority” strip was placed on my checked  bag. Do platinum members no longer qualify?",-0.5267,1.0,0.0,0.0,0.0,dfwlas today home orange priority strip placed checked bag platinum members longer qualify,,2
53314,2017-11-05,17:14:22,NewsAmericanAir,@AmericanAir joins rival #Delta in upbeat forecast of higher ASM growth in 2018 as 4Q RASM rises - @CAPA_Aviation :,-0.4995,1.0,0.0,0.0,0.0,joins rivalea upbeat forecast higher asm growth rasm rises,,3
53315,2017-11-05,17:14:22,ColinScanlon,"Price again forces me to take @AmericanAir - instead of stealing my suit, this time the gate agent yells at a woman in front of me #classy ",-0.5719,1.0,0.0,0.0,0.0,price forces take instead stealing suit time gate agent yells woman front #classy,['#classy'],2
53316,2017-11-05,17:13:31,TripoliMonique_,@AmericanAir seriously u guys deserve to go bankrupt annoying flights is what u give,-0.7906,1.0,0.0,0.0,0.0,seriously guys deserve go bankrupt annoying flights give,,1
53317,2017-11-05,17:11:01,J_RUSSO21,Why anyone would fly @AmericanAir is beyond me. Worst customer service I have ever come across. Never again,-0.6249,1.0,0.0,0.0,0.0,anyone would fly beyond worst customer service ever come across never,,3
53323,2017-11-05,17:05:47,reicaden,"@AmericanAir #hungry So I'm on a 6 hr flight, and all I can get is a can of Apple juice? No food? New weight loss program?",-0.6174,1.0,0.0,0.0,0.0,#hungry i am hr flight get apple juice food new weight loss program,['#hungry'],1
53325,2017-11-05,17:03:31,EKNeuberger,@AmericanAir Your next effort to impress TODAY. Big failure. #1175 MIA to ORD.767-300. 3.5 hr flight. No electric outlet but a cig lighter. Pathetic.,-0.8324,1.0,0.0,0.0,0.0,next effort impress today big failure #1175 mia ord767300 hr flight electric outlet cig lighter pathetic,['#1175'],2
53332,2017-11-05,16:55:58,theamandaelise,@AmericanAir get it together American Airlines! I haven't ever been to DC &amp; you're ruining this! Inform your passengers of their options!,-0.4359,1.0,0.0,0.0,0.0,get together american airlines have not ever dc and you are ruining inform passengers options,,3
53333,2017-11-05,16:54:24,traveljenn,Seriously @AmericanAir you suck! Delayed from 1.55 departure  to 4.55 pm.. missing my old connection.. and getting home tmwr,-0.7901,1.0,0.0,0.0,0.0,seriously suck delayed departure pm missing old connection getting home tmwr,,1
53334,2017-11-05,16:53:59,theamandaelise,@AmericanAir our flight has been delayed twice. Delayed again. Then the agent tells us we could have rebooked our flight to an earlier one.,-0.4215,1.0,0.0,0.0,0.0,flight delayed twice delayed agent tells us could rebooked flight earlier one,,1
53335,2017-11-05,16:53:57,QBDAD,@WebbRobb @Abigail86502467 @badbluto @xmssweetnessx @kerrykelly514 @truepatriotlady @KAFosterSowell @TEN4Texas @vannsmole It's been 40 freaking minutes @AmericanAir Jesus.......,-0.4215,1.0,0.0,0.0,0.0,freaking minutes jesus,,2
53349,2017-11-05,16:41:04,justEmpls,"@AmericanAir Furthermore, after all the bullshit you put me and my husband through, why is it so hard for us to be seated together?",-0.6875,1.0,0.0,0.0,0.0,furthermore bullshit put husband hard us seated together,,1
53355,2017-11-05,16:38:56,Miparazzi,"@AmericanAir @AmericanAir Your A team was not on flight 6071. Rude, dismissive, poor representation of your customer service.",-0.7269,1.0,0.0,0.0,0.0,team flight rude dismissive poor representation customer service,,3
53356,2017-11-05,16:38:56,cycle_tree,@AmericanAir passenger has flight reservation that is not being honored.  Gate agent is requesting she buy another fare.,-0.4717,1.0,0.0,0.0,0.0,passenger flight reservation honored gate agent requesting buy another fare,,2
53357,2017-11-05,16:37:17,Miparazzi,@AmericanAir Worst Arline in the sky. #pathetic,-0.6249,1.0,0.0,0.0,0.0,worst arline sky #pathetic,['#pathetic'],0
53359,2017-11-05,16:37:15,thomasdowlin,Been sitting in my @AmericanAir seat for 80 minutes. And we aren’t airborne yet. Starting to get frustrated. #travel,-0.5267,1.0,0.0,0.0,0.0,sitting seat minutes are not airborne yet starting get frustrated #travel,['#travel'],2
53360,2017-11-05,16:36:52,Miparazzi,@AmericanAir Just exiting Fl #6071 Your team needs work! Rudest flight crew I have ever endured. Cannot wait to get off. NEVER AGAIN!,-0.6229,1.0,0.0,0.0,0.0,exiting fl #6071 team needs work rudest flight crew ever endured cannot wait get never,['#6071'],1
53364,2017-11-05,16:32:56,brownamatthew,"Listeria issue w/ caterers at LAX started 5 days ago, @AmericanAir. How have you still not sorted it out? Flight delayed as a result. Crazy.",-0.5106,1.0,0.0,0.0,0.0,listeria issue caterers lax started days ago still sorted flight delayed resu crazy,,1
53365,2017-11-05,16:32:33,heidimiller,@AmericanAir Any update? Five days and counting. Is the bag delayed or lost at this point? #RuinedVacation,-0.5514,1.0,0.0,0.0,0.0,update five days counting bag delayed lost point #ruinedvacation,['#ruinedvacation'],1
53368,2017-11-05,16:31:04,brummie24,@georgina_leighc @AmericanAir I do think you use twitter as a way to constantly moan about one company or another.i rarely see nice things about companies only negative,-0.7672,1.0,0.0,0.0,0.0,think use twitter way constantly moan one company anotheri rarely see nice things companies negative,,4
53369,2017-11-05,16:30:15,Allison,@AmericanAir See you the DM. This is a really unfortunate way to begin a journey. First class got an apology.,-0.4754,1.0,0.0,0.0,0.0,see direct message really unfortunate way begin journey first class got apology,,2
53376,2017-11-05,16:26:26,dbax19,@AmericanAir flight 542 into dfw. Have been sitting in the plane waiting for our gate for 25 minutes. Unacceptable.,-0.4588,1.0,0.0,0.0,0.0,flight dfw sitting plane waiting gate minutes unacceptable,,2
53384,2017-11-05,16:20:51,TangldSurrender,Hey @AmericanAir your LAX agents/crew are a disorganized mess and rude on top of it. Nice hiring!,-0.5255,1.0,0.0,0.0,0.0,hey lax agentscrew disorganized mess rude top nice hiring,,2
53388,2017-11-05,16:18:03,RoxyKay10,There appear to be a lot of unhappy @AmericanAir passengers today. But so far none share the “do not qualify” experience. #PleaseExplain,-0.6062,1.0,0.0,0.0,0.0,appear lot unhappy passengers today far none share qualify experience #pleaseexplain,['#pleaseexplain'],4
53392,2017-11-05,16:12:14,brokenprism,@RipvanWafels rip me offs. Where’s my honey? Ruined my @AmericanAir first class upgrade.... Make it right... send me a years supply.,-0.4767,1.0,0.0,0.0,0.0,rip offs where is honey ruined first class upgrade make right send years supply,,2
53395,2017-11-05,16:10:56,J_M_Mock,"@AmericanAir But seriously, now delayed 4 times??! This is ridiculous. A reason for all of this would have been nice to tell us. #notok",-0.4501,1.0,0.0,0.0,0.0,seriously delayed times ridiculous reason would nice tell us #notok,['#notok'],1
53396,2017-11-05,16:09:38,brownamatthew,@AmericanAir We were told no food is available for purchase due to the listeria issues w/ your caterers at LAX. Unacceptable for a cross country flight.,-0.6369,1.0,0.0,0.0,0.0,told food available purchase due listeria issues caterers lax unacceptable cross country flight,,2
53403,2017-11-05,16:08:48,RoxyKay10,So weird to be told “Do not qualify” when willing to pay change flight fee to fly earlier. @AmericanAir I️ am confused. What are you doing?,-0.5709,1.0,0.0,0.0,0.0,weird told qualify willing pay change flight fee fly earlier i️ confused,,2
53404,2017-11-05,16:08:05,Worldhopping,"@AmericanAir @garyleff Why sorry? If not this, the opposite. 3 times in DFW doors close early n denied board to me. Still waiting 4 flight manager to apologize.",-0.4215,1.0,0.0,0.0,0.0,sorry opposite times dfw doors close early denied board still waiting flight manager apologize,,1
53416,2017-11-05,15:59:34,AdeeT73,"Hey @AmericanAir , my non-English speaking dad is stranded at Heathrow for 21 hours, horrified and all you do is give him this???",-0.6174,1.0,0.0,0.0,0.0,hey nonenglish speaking dad stranded heathrow hours horrified give,,1
53419,2017-11-05,15:57:20,maggiebelle76,@AmericanAir nope. not acceptable. a delay happens near the time of the flight. not 3 months before. this was bait and switch. and probably illegal.,-0.5574,1.0,0.0,0.0,0.0,nope acceptable delay happens near time flight months bait switch probably illegal,,1
53425,2017-11-05,15:55:15,SteveJohnsonLA,"last @AmericanAir flight today. No advance seat unless I $, no carry on luggage. No more - say goodbuy to this Gold membr - I have choices",-0.6808,1.0,0.0,0.0,0.0,last flight today advance seat unless carry luggage say goodbuy gold membr choices,,2
53430,2017-11-05,15:50:39,Allison,@AmericanAir Can’t even buy on the plane. Everyone here is trying to get food so lines are outrageous. No gate food and no voucher,-0.7693,1.0,0.0,0.0,0.0,can not even buy plane everyone trying get food lines outrageous gate food voucher,,2
53435,2017-11-05,15:47:19,Allison,So disappointed in @AmericanAir. Not only is there so food on the avail. (emailed yesterday) but now no drinks on our cross country flight.,-0.6119,1.0,0.0,0.0,0.0,disappointed food avail emailed yesterday drinks cross country flight,,2
53439,2017-11-05,15:43:50,allisonradio,@AmericanAir Great but just unnecessary rudeness and threats muchness folk here threatening to never fly u again @AmericanAir just fyi,-0.8316,1.0,0.0,0.0,0.0,great unnecessary rudeness threats muchness folk threatening never fly fyi,,4
53449,2017-11-05,15:35:45,Orangeblood2012,Gate delayed 45 minutes at DFW while @AmericanAir fixes their airplane. Why load us on the plane? I hate airlines!,-0.7088,1.0,0.0,0.0,0.0,gate delayed minutes dfw fixes airplane load us plane hate airlines,,1
53458,2017-11-05,15:29:55,allisonradio,@AmericanAir So if you're reading my tweets ...rude agent no ability to choose seats online and threatening to not let us on plane if we ask questions?,-0.5106,1.0,0.0,0.0,0.0,you are reading tweets rude agent ability choose seats online threatening let us plane ask questions,,2
53459,2017-11-05,15:28:16,allisonradio,@AmericanAir really actually threatened really polite folk trying to ask questions #wow #notfriendlyskies,-0.507,1.0,0.0,0.0,0.0,really actually threatened really polite folk trying ask questions #wow #notfriendlyskies,"['#wow', '#notfriendlyskies']",2
53460,2017-11-05,15:27:14,allisonradio,@AmericanAir and just threatened to remove us from the flight if we approach the counter to ask any questions r u serious right now?!,-0.5562,1.0,0.0,0.0,0.0,threatened remove us flight approach counter ask questions serious right,,2
53461,2017-11-05,15:26:42,Tim_McV,"#FlagshipBusiness from @AmericanAir  and the worst meal I've ever been served, anywhere, ever! #AA68 @iflymia @AeroMadrid_ @traveloneworld",-0.6588,1.0,0.0,0.0,0.0,#flagshipbusiness worst meal i have ever served anywhere ever #aa68,"['#flagshipbusiness', '#aa68']",0
53462,2017-11-05,15:25:53,allisonradio,So gate agent @AmericanAir @LAX just rudely told whole line of people on oversold flight we should not come up to ask questions and,-0.4939,1.0,0.0,0.0,0.0,gate agent rudely told whole line people oversold flight come ask questions,,2
53464,2017-11-05,15:23:26,ShoulderPadsNYC,More unbelievably bad service from airlines @AmericanAir - get your act together. Delayed flights are becoming the norm not exception,-0.7159,1.0,0.0,0.0,0.0,unbelievably bad service airlines get act together delayed flights becoming norm exception,,3
53466,2017-11-05,15:17:55,mattwelton,"@AmericanAir Oh the irony.  Now landing gear problems and diverted elsewhere.  Time 2 miss some flights.  #oneofthosedays  guess I will miss my upgrade,",-0.6249,1.0,0.0,0.0,0.0,oh irony landing gear problems diverted elsewhere time miss flights #oneofthosedays guess miss upgrade,['#oneofthosedays'],1
53469,2017-11-05,15:16:37,craigberndt,@AmericanAir @WestJet By the way everyone is blaming everyone else and I am livid. Just stop. I guess platinum status is useless. 3 hours on the phone so far,-0.8934,1.0,0.0,0.0,0.0,way everyone blaming everyone else livid stop guess platinum status useless hours phone far,,1
