,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
48990,2017-11-04,14:02:38,melomeetsworld,@united Thanks for always taking good care of me... #ORD #Chicago #OHare #UnitedTeam #UnitedJourney THANK YOU!,0.9104,0.0,0.0,0.0,1.0,thanks always taking good care #ord #chicago #ohare #unitedteam #unitedjourney thank,"['#ord', '#chicago', '#ohare', '#unitedteam', '#unitedjourney']",4
48995,2017-11-04,13:50:35,HEELMatty,"@DonovanDijak @WWE @soflinfo @SpecialOlympics @WWENXT @WWECommunity @united @WWEPR You're the future of the WWE, so I wish you good luck! I'm sure you'll make awesome matches in WWE, especially at NXT. #FeastYourEyes",0.9464,0.0,0.0,0.0,1.0,you are future wwe wish good luck i am sure you will make awesome matches wwe especially nxt #feastyoureyes,['#feastyoureyes'],0
49010,2017-11-04,13:29:23,rossp165,@AirlineGeeks @SingaporeAir I had a very similar flight experience on a cross country flight with @united ha ha. Made the best of it.,0.8402,0.0,0.0,0.0,1.0,similar flight experience cross country flight ha ha made best,,1
49036,2017-11-04,12:39:23,holgermu,MyPOV -  Always cool to fly a round number. Today #8000 @Boeing #737 - most successful passenger jet ever.    Serving @United.,0.7713,0.0,0.0,0.0,1.0,mypov always cool fly round number today #8000 #737 successful passenger jet ever serving,"['#8000', '#737']",2
49040,2017-11-04,12:28:02,KempCrystal,Super friendly and helpful customer service agent during my check-in this morning in Little Rock . @united #CustomerExperience #travel,0.872,0.0,0.0,0.0,1.0,super friendly helpful customer service agent checkin morning little rock #customerexperience #travel,"['#customerexperience', '#travel']",4
49041,2017-11-04,12:27:19,jayfalck,"Time to leave Seattle, #passsummit, and #sqlfamily. Great seeing y’all. Until next year, safe travels. (at @united)",0.7783,0.0,0.0,0.0,1.0,time leave seattle #passsummit #sqlfamily great seeing you all next year safe travels,"['#passsummit', '#sqlfamily']",0
49059,2017-11-04,10:52:54,bfabbio,@AnnaFondren @united Ridiculous comment.  You don’t know anything about me and what I enjoy.  All the best.,0.7096,0.0,0.0,0.0,1.0,ridiculous comment do not know anything enjoy best,,2
49060,2017-11-04,10:50:35,peter_ciaccia,Big night at the #TCSNYCMarathon Opening Ceremonies presented by @united last night as our #RisingNYRR Grand Marshals celebrate with us !!,0.8065,0.0,0.0,0.0,1.0,big night #tcsnycmarathon opening ceremonies presented last night #risingnyrr grand marshals celebrate us,"['#tcsnycmarathon', '#risingnyrr']",3
49099,2017-11-04,06:44:48,dtblackbox,Want to thank this awesome lady at @United #UnitedAirlines for assisting us w/our reservation issue at #LAX.  TY for your excellent service!,0.9432,0.0,0.0,0.0,1.0,want thank awesome lady #unitedairlines assisting us wour reservation issue #lax ty excellent service,"['#unitedairlines', '#lax']",4
49104,2017-11-04,06:32:10,Brijesh_Yadav_,@united This is happening from last 24hours. There is no satisfying answer from the United support,0.743,0.0,0.0,0.0,1.0,happening last satisfying answer united support,,0
49106,2017-11-04,06:24:35,October_ThePoet,Much appreciation to @united @lyft / @AskLyft and @busboysandpoets for the parts they played in making this one amazing trip.,0.8591,0.0,0.0,0.0,1.0,much appreciation parts played making one amazing trip,,1
49143,2017-11-04,03:58:21,arlohemphill,"By the way @united, excellent flight from #Cancun to #DC this evening. Some of the best crew I've had in a long time. Darn near perfect.",0.9118,0.0,0.0,0.0,1.0,way excellent flight #cancunc evening best crew i have long time darn near perfect,['#cancunc'],3
49151,2017-11-04,03:38:46,loooorenanicole,@united YARGH. I'm done. Anyone want to recommend credit cards with good perks for both domestic + int'l travel?!?,0.8382,0.0,0.0,0.0,1.0,yargh i am done anyone want recommend credit cards good perks domestic international travel,,3
49156,2017-11-04,03:27:11,sasherka,"Good thing I'll be inside @artinstitutechi, @ChicagoOpera &amp; @LyricOpera during my brief visit &amp; hope @united doesn't cancel my flight home ",0.7608,0.0,0.0,0.0,1.0,good thing i will inside and brief visit and hope does not cancel flight home,,3
54944,2017-11-06,14:21:22,Dontpanicradio0,Thanks @united for not returning my messages asking for help. I guess you only help if it's public.,0.8074,0.0,0.0,0.0,1.0,thanks returning messages asking help guess help public,,0
54964,2017-11-06,13:52:53,jenfarrar,Awe ️ thanks @united for the unexpected treats this morning!  Starting my Monday off right! xoxo,0.8168,0.0,0.0,0.0,1.0,awe thanks unexpected treats morning starting monday right xoxo,,4
54981,2017-11-06,13:33:10,DBDKatie,@SouthwestAir @united Last week tried to book flight- heard back SUPER fast from @SouthwestAir and guess who I'm flying with??,0.7178,0.0,0.0,1.0,1.0,last week tried book flight heard back super fast guess i am flying,,2
54982,2017-11-06,13:26:50,DFWfly,@airlinemaps @united Wow ... how times change. Impressive route map.,0.7964,0.0,0.0,0.0,1.0,wow times change impressive route map,,1
55033,2017-11-06,12:15:01,AndrewKokyle,@united My pleasure :) #PremierUpgrade.,0.7717,0.0,0.0,0.0,1.0,pleasure #premierupgrade,['#premierupgrade'],3
55044,2017-11-06,11:47:22,ScottCate,@timheuer @Golnaz89 These are my gifts for the @united crew this morning. Costa Rica &gt; Houston. Chocolate === Smiles and Happiness. Budget $8  #PayItForward,0.7717,0.0,0.0,0.0,1.0,gifts crew morning costa rica houston chocolate smiles happiness budget #payitforward,['#payitforward'],3
55046,2017-11-06,11:43:01,GradyKen,Good morning @united - take 2 on getting to SFO for #DF17 today. Here’s to better luck this time! @BostonLogan,0.8439,0.0,0.0,0.0,1.0,good morning take getting sfof17 today here is better luck time,,0
55049,2017-11-06,11:39:32,mickeynj1961,@united Back when the United sky’s were friendly and passengers were treated with respect! Why can’t we have that service now??,0.8674,0.0,0.0,0.0,1.0,back united skys friendly passengers treated respect can not service,,4
55056,2017-11-06,11:05:26,UnitedWeStandDT,@broemmeling2 @realDonaldTrump @united Good morning Jay! I hope you have a great day! 🇺🇸️,0.8881,0.0,0.0,0.0,1.0,good morning jay hope great day 🇺🇸️,,3
55060,2017-11-06,10:59:32,YaterSpoon,@ZachHonig @united @MakeAWish @casadeesperanza @FisherHouseFdtn Wow! Great Zach! Good Evening from Sendai Japan - enjoy your day at home!,0.9421,0.0,0.0,0.0,1.0,wow great zach good evening sendai japan enjoy day home,,1
55070,2017-11-06,10:29:57,airlineguys,Wow! How cool. Great job Oscar and @united,0.8883,0.0,0.0,0.0,1.0,wow cool great job oscar,,1
55072,2017-11-06,10:20:47,BernardCrawfor5,@AubreySinxxx @united Wow! I'm sorry you had to go through that sweetie,0.7901,0.0,0.0,0.0,1.0,wow i am sorry go sweetie,,1
55081,2017-11-06,09:47:12,andymoore19,@SeanM1997 @BristolAirport @united @TurkishAirlines @EtihadAirways @emirates @flybe @ThomasCookUK Thomas cook had plans for a long haul network before TUI jumped in :)  when they operated there 767 they backed off :),0.7269,0.0,0.0,0.0,1.0,thomas cook plans long haul network tui jumped operated backed,,1
55103,2017-11-06,08:51:59,MaryJ_K,@united That's nice. maybe one day i will actually be able to sit there and care about it. LOL,0.8602,0.0,0.0,0.0,1.0,thats nice maybe one day actually able sit care lol,,2
55112,2017-11-06,07:50:22,pilotjurian,This was the final rendezvous between me and the @united Queen of the Skies #UA747Farewell It's hard to say goodbye to my best friend.,0.7906,0.0,0.0,0.0,1.0,final rendezvous queen skies #ua747farewell hard say goodbye best friend,['#ua747farewell'],3
55117,2017-11-06,07:35:09,mnguyen129,"@united United agent to a loyal customer: #YoureOnYourOwn, #notmyproblem",0.7096,0.0,0.0,0.0,1.0,united agent loyal customer #youreonyourown #notmyproblem,"['#youreonyourown', '#notmyproblem']",4
55120,2017-11-06,07:33:20,matthewtuerk,@united Great crew makes the flight better. Marathoners on 1696 appropriately cared for,0.8689,0.0,0.0,0.0,1.0,great crew makes flight better marathoners appropriately cared,,1
55129,2017-11-06,06:54:25,periodsforpols,"@united Thank you for responding, @united.  Whoever is handling your social media is excellent.",0.7351,0.0,0.0,0.0,1.0,thank responding whoever handling social media excellent,,4
55135,2017-11-06,06:40:09,cqullyj44,@StefanBalanica @AJtheAviator @united Ward Air from Canada also beautiful but long gone now. compliments of Government @Bombardier &amp; Air Canada. @JustinTrudeau,0.7184,0.0,0.0,0.0,1.0,ward air canada also beautiful long gone compliments government and air canada,,1
55136,2017-11-06,06:32:21,MarkJetzer,@united Safe and sound and on the ground. Well done United,0.7783,0.0,0.0,0.0,1.0,safe sound ground well done united,,0
55137,2017-11-06,06:31:24,kiyotoshi_y,@ritaparada @research @design @united Congrats to you too!!!  I have to try Emirates someday! I know you love them ,0.8679,0.0,0.0,0.0,1.0,congrats try emirates someday know love,,0
55138,2017-11-06,06:28:57,ritaparada,"@kiyotoshi_y @research @design @united Congrats, Kiyo! I got the Emirates replica  My fave airline ",0.7644,0.0,0.0,0.0,1.0,congrats kiyo got emirates replica fave airline,,2
55141,2017-11-06,06:12:06,mistermaz,@united The service was amazing!  And they gave me a slice of pumpkin cheesecake to help celebrate my bday!  #yummehburger #zimmermanapproved #TY!,0.9017,0.0,0.0,0.0,1.0,service amazing gave slice pumpkin cheesecake help celebrate bday #yummehburger #zimmermanapproved #ty,"['#yummehburger', '#zimmermanapproved', '#ty']",1
55145,2017-11-06,05:48:21,periodsforpols,@united ...pretty sure is not even legal.  So our bags made it (Yay?)  but we were shuffled around like cattle and treated like dogs.  I am...,0.7885,0.0,0.0,0.0,1.0,pretty sure even legal bags made yay shuffled around like cattle treated like dogs,,2
55156,2017-11-06,05:12:20,allanfongbrand,My friend win contest for best Halloween costumes @united,0.9042,0.0,0.0,0.0,1.0,friend win contest best halloween costumes,,3
55201,2017-11-06,04:12:50,kiyotoshi_y,Thank you @research @design for the award!!! Looks amazing. The fact that the plane is my favorite Dreamliner 787 by @united is incredible and impressive. Thank you! ,0.9626,0.0,0.0,0.0,1.0,thank award looks amazing fact plane favorite dreamliner incredible impressive thank,,1
55206,2017-11-06,04:08:52,Redfox442,@united Can you provide an email via private message? I have screenshots I can send. Thanks for the help!,0.7088,0.0,0.0,0.0,1.0,provide email private message screenshots send thanks help,,0
55212,2017-11-06,04:05:27,swennythepoo,@The_Swizzle @united @united how do you guys keep doing this? Never feel good about flying United. More like #DIVIDED,0.8173,0.0,0.0,0.0,1.0,guys keep never feel good flying united likeivided,,3
55213,2017-11-06,04:05:07,smJulie,I asked @United gatelady 10 Times if she confirmed my seat on @AmericanAir she said yes yes yes. I needed to get home to toddler girl.,0.7964,1.0,0.0,0.0,1.0,asked gatelady times confirmed seat said yes yes yes needed get home toddler girl,,3
55225,2017-11-06,03:52:33,JMET19,@Michael_U440 @united Not sure if you are aware but united can’t see this tweet unless they are following you since your account is protected.,0.8481,0.0,0.0,0.0,1.0,sure aware united can not see tweet unless following since account protected,,2
55230,2017-11-06,03:49:11,mmwolp,@united @CBSSunday I wish I had the opportunity to have flown in that amazing plane that truly changed business travel.,0.9042,0.0,0.0,0.0,1.0,wish opportunity flown amazing plane truly changed business travel,,1
55233,2017-11-06,03:44:20,996_650,"@united I prefer one place to track my miles and credit cards. If you're not on the list your not on my radar, allow Award Wallet!",0.807,0.0,0.0,0.0,1.0,prefer one place track miles credit cards you are list radar allow award wallet,,3
55245,2017-11-06,03:28:10,Rachel_Talbert,Thank you to the @united pilots who safely got us from #Stl to #IAD around a huge storm.,0.7906,0.0,0.0,0.0,1.0,thank pilots safely got us #stl #iad around huge storm,"['#stl', '#iad']",1
55259,2017-11-06,03:07:57,hannahbk,Holy wow. Couldn’t make this up!Another @united flight and no entertainment system on the flight home!,0.717,0.0,0.0,0.0,1.0,holy wow could not make upanother flight entertainment system flight home,,1
55264,2017-11-06,03:03:13,ninjastarz69,@TsRavenRoxx @united @kimberhaven Honestly @united is trash. We prefer to fly @Delta. Hands down. Their airbuses are amazing.,0.7783,0.0,1.0,0.0,1.0,honestly trash prefer fly hands airbuses amazing,,1
55269,2017-11-06,02:58:53,luisoninternett,@united Are carry-on allow? I would love to be her carry-on.,0.7269,0.0,0.0,0.0,1.0,carry on allow would love carry on,,0
55289,2017-11-06,02:46:05,AndrewKnapp8512,@united thanks for the #BigMetalBird to take me to MSY. And in 1st class. Thanks!!,0.7494,0.0,0.0,0.0,1.0,thanks #bigmetalbird take msy class thanks,['#bigmetalbird'],3
55300,2017-11-06,02:36:51,BystryMark,@AirlineReporter @BoeingAirplanes @united United ... I thought it was the best pre-merge United livery in recent times.,0.8689,0.0,0.0,0.0,1.0,united thought best premerge united livery recent times,,1
55301,2017-11-06,02:36:49,BlRealnasty,@kimberhaven @united Absolutely yes they should go through training.  Transphobia is horrible.  Problem is most of them are so attracted by gorgeous women like u,0.8005,0.0,0.0,0.0,1.0,absolutely yes go training transphobia horrible problem attracted gorgeous women like,,3
55322,2017-11-06,02:26:16,HustletheHavoc,@TIRadioshow @TsRavenRoxx @united @kimberhaven @JetBlue is betterThey treat people with respect,0.7003,0.0,0.0,0.0,1.0,betterthey treat people respect,,3
55326,2017-11-06,02:23:54,dem_mediabias,@JoyAnnReid @NRA Pretty sure this guy wasn't an @NRA member. Did you say that @HomeDepot had blood on it's hands last week? Or @united on 9/11? #hypocrisy,0.7059,0.0,0.0,0.0,1.0,pretty sure guy was not member say blood hands last week #hypocrisy,['#hypocrisy'],2
55336,2017-11-06,02:16:15,Destroy3rgaming,@FireBall1725 @AlaskaAir @united Alaska is really good. I enjoy flying with them.,0.7698,0.0,0.0,0.0,1.0,alaska really good enjoy flying,,2
55342,2017-11-06,02:07:03,holtmuer,@FireBall1725 @united hmm heres a better word thats slightly better the discrimination. targeted,0.7003,0.0,0.0,0.0,1.0,here is better word thats slightly better discrimination targeted,,2
55347,2017-11-06,02:04:02,HeyMrDudes,@HiltonNewsroom @HiltonHHonors @AmericanAir  hey any chance of giving each other status ? Like @united and @MarriottRewards,0.7096,1.0,0.0,0.0,1.0,hey chance giving status like,,3
55356,2017-11-06,02:01:09,rossofinertia,"@united yes, I left a computer on your plane. You aren’t liable. I understand. But your customer support is so deplorable part of me wonders if the entire system is set up get someone from Point A to Point B then treat them like nuisances thereafter.",0.8625,0.0,0.0,0.0,1.0,yes left computer plane are not liable understand customer support deplorable part wonders entire system set get someone point point treat like nuisances thereafter,,3
