,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
50551,2017-11-04,18:39:11,sazyrock,Stuck in ATL because the @delta plane for our onward flight is stuck. Feel bad for those deplaning and they can't get their bags. ,-0.7579,0.0,1.0,0.0,0.0,stuck atl plane onward flight stuck feel bad deplaning can not get bags,,3
50553,2017-11-04,18:37:40,itslacree,@ibangloud @AmericanAir Hate to butt in but I’m a frequent flyer &amp; always with @Delta last minute times I’ve had to fly with you all... &amp; you do suck @AmericanAir,-0.7351,1.0,1.0,0.0,0.0,hate butt i am frequent flyer and always last minute times i have fly and suck,,2
50555,2017-11-04,18:36:49,_iuya,@ImReaIIyBad @Delta Taking no risks,-0.5106,0.0,1.0,0.0,0.0,taking risks,,3
50556,2017-11-04,18:35:58,ImReaIIyBad,@_iuya @Delta Delete this before your account gets suspended,-0.4767,0.0,1.0,0.0,0.0,delete account gets suspended,,1
50560,2017-11-04,18:29:41,UGAG8RH8R,@Delta Very bad look for @Delta w/ such a high profile partner @AmericanExpress failing to deliver on an advertised promotion using your name.,-0.796,0.0,1.0,0.0,0.0,bad look high profile partner failing deliver advertised promotion using name,,2
50566,2017-11-04,18:20:48,Sanctifiedlol,@Delta Having problems changing a flight. Says “JSP Error - unable to display this page”Please help!!,-0.508,0.0,1.0,0.0,0.0,problems changing flight says jsp error unable display pageplease help,,1
50577,2017-11-04,17:57:53,jkmosesok,@Delta shame on your crew. Hubby let pilot know we had  #MedalofHonor recipient on flight with &amp; informed him of it &amp; NOONE announced it.,-0.4767,0.0,1.0,0.0,0.0,shame crew hubby let pilot know #medalofhonor recipient flight and informed and noone announced,['#medalofhonor'],3
50578,2017-11-04,17:57:22,mccjr02,"@Delta 4hr delay, 20min delay at LAS for no ground crew. No drinks offered on the flight.",-0.7906,0.0,1.0,0.0,0.0,delay delay las ground crew drinks offered flight,,3
50584,2017-11-04,17:53:18,B_Starks59,@Delta Sat in 11A on DL200 today and the recline features didn’t work. Long and $$$ trip in broken seat. Reported to crew before landing,-0.4767,0.0,1.0,0.0,0.0,sat dl200 today recline features did not work long trip broken seat reported crew landing,,1
50587,2017-11-04,17:47:07,SheenalPatel143,@Delta 3months and still no result to my email sent 31.07.17. shocking service from Delta Do NoT TrAvel with Delta @Delta @k3vbb,-0.5994,0.0,1.0,0.0,0.0,still resu email sent shocking service dea travel dea,,4
50592,2017-11-04,17:37:38,MightyMichaelB,@Delta is your mobile app working? Won’t load my boarding pass for tomorrow. Just a screen of the city I’m flying to :(,-0.4404,0.0,1.0,0.0,0.0,mobile app working will not load boarding pass tomorrow screen city i am flying,,2
50594,2017-11-04,17:35:11,BigDataAlex,Another reason I will not be flying @SouthwestAir any time soon.  @Delta @AlaskaAir please don't copy this stupid idea.,-0.4019,0.0,1.0,1.0,0.0,another reason flying time soon please do not copy stupid idea,,1
50605,2017-11-04,17:18:43,mrtisback,How it’s possible to work someone as a slave @Sodexo_MAGIC when u sick u still have a point so u must die working @Delta,-0.8166,0.0,1.0,0.0,0.0,possible work someone slave sick still point must die working,,2
50609,2017-11-04,17:13:24,729clouds,@Delta is now in 3rd place out of 3 in food and onboard product. So sad,-0.5256,0.0,1.0,0.0,0.0,place food onboard product sad,,1
50610,2017-11-04,17:13:06,CassandraKaiser,@sarahgdougherty @lyft @Delta Isn’t that sort of cheating on SW?? 🤔,-0.6432,0.0,1.0,0.0,0.0,is not sort cheating sw,,1
50614,2017-11-04,17:10:45,briightttt,"@IceKareemy @Delta Flying in America is essentially the biggest scam, period. I'm not sure how you're going to keep my money for a service you're not providing",-0.687,0.0,1.0,0.0,0.0,flying america essentially biggest scam period i am sure you are going keep money service you are providing,,4
50616,2017-11-04,17:09:26,RABThe1,@Delta Now I am So mad @Delta they did not deliver our bags at JFK to connecting flight with over 4 hours of layover.,-0.5413,0.0,1.0,0.0,0.0,mad deliver bags jfk connecting flight hours layover,,0
50618,2017-11-04,17:07:54,JohnNicholson71,"3 hour layover, no problem, cuz I’m chillin with in the sky club I️ @Delta  airlines.That’s why I’m a million miler with them",-0.5994,0.0,1.0,0.0,0.0,hour layover problem because i am chillin sky club i️ airlinesthats i am million miler,,1
50619,2017-11-04,17:07:38,briightttt,Flying with @Delta is basically the biggest scam. Can't even get a credit for my flight I need to change,-0.7081,0.0,1.0,0.0,0.0,flying basically biggest scam can not even get credit flight need change,,1
50632,2017-11-04,16:47:20,transit_4_all,@GreggBeratan @Delta Wheelchair’s = #Accessibility #Freedom #Inclusion #Transit #Employment Broken ‘Chairs = #Isolation #Danger @GreggBeratan @VilissaThompson,-0.4767,0.0,1.0,0.0,0.0,wheelchairs #accessibility #freedom #inclusion #transit #employment broken chairs #isolationanger,"['#accessibility', '#freedom', '#inclusion', '#transit', '#employment', '#isolationanger']",1
50638,2017-11-04,16:40:01,CotterLauren,@Delta selling out and leaving the @LGAairport marine air terminal is a terrible idea. You will lose all your Chicago customers!,-0.7263,0.0,1.0,0.0,0.0,selling leaving marine air terminal terrible idea lose chicago customers,,3
50640,2017-11-04,16:38:41,JBugg614,"On hold with @Delta for 52 minutes and counting, to try and fix something their changes messed up.  It's no wonder people hate you.",-0.8074,0.0,1.0,0.0,0.0,hold minutes counting try fix something changes messed wonder people hate,,1
50670,2017-11-04,15:56:58,mattspangler,I’ve never complained about @Delta before but customer service around my recent stolen carry-on has been atrocious. Especially for a  flyer.,-0.5677,0.0,1.0,0.0,0.0,i have never complained customer service around recent stolen carry on atrocious especially flyer,,4
50686,2017-11-04,15:34:20,NahimJalal,@Delta if it is right and I owe I have no problem in paying.,-0.5994,0.0,1.0,0.0,0.0,right owe problem paying,,1
50712,2017-11-04,15:12:07,phil7s,"@StephanieFoerst @lifewithryan @Delta PB/Flow failure, had to wait to check email error and then retrigger record",-0.7184,0.0,1.0,0.0,0.0,pbflow failure wait check email error retrigger record,,1
50725,2017-11-04,14:54:31,TreAmici,@Delta my sister is stuck in Beijing very upset. She was told it’s an act of nature! She’s on a family emergency who could have days! Help x,-0.6572,0.0,1.0,0.0,0.0,sister stuck beijing upset told act nature she is family emergency could days help,,3
50727,2017-11-04,14:51:04,trippeaves,@Delta so now you don’t serve peanuts because someone on board has a peanut allergy??? Ridiculous,-0.466,0.0,1.0,0.0,0.0,do not serve peanuts someone board peanut allergy ridiculous,,1
50733,2017-11-04,14:44:08,AftonCharron,"On time my a$$, thanks @Delta !! I have a nail appointment made for as soon as i land that I’m missing because of this delay!",-0.4217,0.0,1.0,0.0,0.0,time thanks nail appointment made soon land i am missing delay,,3
50736,2017-11-04,14:40:51,BubsinBaltimore,.@Delta doesn't care about freq traveler     Delta SkyMiles Change Infuriates Many Frequent Flyers via @forbes,-0.7374,0.0,1.0,0.0,0.0,dea does not care freq traveler dea skymiles change infuriates many frequent flyers,,1
50737,2017-11-04,14:40:39,prosscoviaa,@Delta flight delay- Arriving on Monday instead of Sunday missing my connection &amp; my friend’s funeral. Alternative flight required!,-0.7424,0.0,1.0,0.0,0.0,flight delay arriving monday instead sunday missing connection and friends funeral aernative flight required,,3
50740,2017-11-04,14:37:41,lifewithryan,@Delta checked in via app. Unable to view my boarding pass. Do I have anything to worry abt here? This is all I see. It’s less than 24hrs.,-0.4404,0.0,1.0,0.0,0.0,checked app unable view boarding pass anything worry abt see less,,1
50742,2017-11-04,14:35:38,djjohnpayne,An @AmericanAir EXP…happily flying through SLC on @Delta to ORD to avoid the clusterfuck and terrible flight attendants who play candy crush,-0.5423,1.0,1.0,0.0,0.0,exphappily flying slc ord avoid clusterfuck terrible flight attendants play candy crush,,2
50745,2017-11-04,14:34:22,Cyndi__Snyder,@Delta Do you not offer customer care anymore?? I was busy all week and just tried calling again and am only directed to online form,-0.4567,0.0,1.0,0.0,0.0,offer customer care anymore busy week tried calling directed online form,,4
50751,2017-11-04,14:24:21,ItsjustKiki14,"@Delta, so I checked in for my MEM-ATL flight tomorrow and it says that my seat will be assigned at gate, am I in danger of not getting one?",-0.5267,0.0,1.0,0.0,0.0,checked mematl flight tomorrow says seat assigned gate danger getting one,,1
50753,2017-11-04,14:23:08,The3rdNJB,Just gave @AmericanAir a chance to win me over &amp; take my business from @Delta. Too bad I had the worst experience + was treated so poorly.,-0.4215,1.0,1.0,0.0,0.0,gave chance win and take business bad worst experience treated poorly,,2
50769,2017-11-04,14:06:46,dallasgoldtooth,@Delta -Just watching your emergency information actress talk &amp; smile at same time makes MY cheeks ache.,-0.4019,0.0,1.0,0.0,0.0,watching emergency information actress talk and smile time makes cheeks ache,,1
50780,2017-11-04,14:00:20,BartRants403,@Delta Not have my flight changed 5 times and lose a day of my vacation,-0.4019,0.0,1.0,0.0,0.0,flight changed times lose day vacation,,3
50782,2017-11-04,13:54:11,chefcraigknight,@Delta why won’t anyone turn on the tv?? Gate to gate tv? No. Not when I️ Fly. Jfk lax 955a today.,-0.4098,0.0,1.0,0.0,0.0,will not anyone turn tv gate gate tv i️ fly jfk lax today,,3
50783,2017-11-04,13:51:58,alexaserin,@Delta And the flight crew was incompetent,-0.4767,0.0,1.0,0.0,0.0,flight crew incompetent,,3
50800,2017-11-04,13:18:55,TayWaggoner14,What airline doesn’t serve lemonade? I am appalled @Delta,-0.4588,0.0,1.0,0.0,0.0,airline does not serve lemonade appalled,,2
50802,2017-11-04,13:17:26,JPBrogan,@Delta @DeltaAssist 3rd Delay. 9:45 then 11:00 and now 11:30.   What is the problem @delta?,-0.6124,0.0,1.0,0.0,0.0,delay problem,,3
50803,2017-11-04,13:13:19,Mooloogamer,Not bad @Delta got WiFi on the way to NY #stillconnected @VirginAtlantic,-0.5423,0.0,1.0,0.0,0.0,bad got wifi way ny #stillconnected,['#stillconnected'],2
50817,2017-11-04,12:48:39,AlexJorissen,@Delta what's your complaints email? Just had terrible flight,-0.7003,0.0,1.0,0.0,0.0,what is complaints email terrible flight,,3
50819,2017-11-04,12:46:58,neurofoo,Wtf @Delta first class on DL2700 and no entertainment systems???,-0.5775,0.0,1.0,0.0,0.0,wtf first class dl2700 entertainment systems,,1
50824,2017-11-04,12:35:41,spagnoli_chena,@delta how dare you try to deny someone with a peanut allergy a seat on flight from Seattle! Appalled. Your staff should know how to handle this... and you should have appropriate snacks/meals! This is discrimination. Officially banning you!!,-0.7627,0.0,1.0,0.0,0.0,dare try deny someone peanut allergy seat flight seattle appalled staff know handle appropriate snacksmeals discrimination officially banning,,1
50833,2017-11-04,12:13:09,kyptohodlr,@patientory @InsideSKY @Delta Ptoy needs a doctor. I believe it caught the death rattle  $ptoy $btc #bitcoin,-0.5994,0.0,1.0,0.0,0.0,ptoy needs doctor believe caught death rattle ptoy btc #bitcoin,['#bitcoin'],1
50835,2017-11-04,12:10:43,uadkt,@Delta got to MIA airport early to check my bags and you're telling me I have to wait while you let other people check their bags.,-0.4466,0.0,1.0,0.0,0.0,got mia airport early check bags you are telling wait let people check bags,,1
50842,2017-11-04,11:57:32,_baumers,@Delta Delta 142/ KLM 6032 out of Seattle. Missed boarding my cruise and will have to be shuttled to the second stop.,-0.5267,0.0,1.0,0.0,0.0,dea klm seattle missed boarding cruise shuttled second stop,,3
50850,2017-11-04,11:47:51,katiembrand,@Delta I don't take a 5am flight to be delayed 2 hours and not make it home until the afternoon. Get it together. You're the worst today.,-0.7184,0.0,1.0,0.0,0.0,do not take flight delayed hours make home afternoon get together you are worst today,,0
50855,2017-11-04,11:43:25,Jyotirmayee05,Totally frustrating experience flying with @Delta - a 2 hours connecting flight is delayed by more than 2 hours! What a waste of time!,-0.8165,0.0,1.0,0.0,0.0,totally frustrating experience flying hours connecting flight delayed hours waste time,,0
50858,2017-11-04,11:40:39,NotoriousRHG,"Get fucked, @Delta",-0.6597,0.0,1.0,0.0,0.0,get fucked,,2
50873,2017-11-04,11:16:38,Julesfx,@Delta She was the one who told me I couldn't move without paying to upgrade :(,-0.4404,0.0,1.0,0.0,0.0,one told could not move without paying upgrade,,1
50881,2017-11-04,11:02:15,Julesfx,@Delta No one was using those seats anyway. Why would I need to pay just to get a window like I thought I was chosing when I picked my seat? :'(,-0.5106,0.0,1.0,0.0,0.0,one using seats anyway would need pay get window like thought chosing picked seat,,1
50885,2017-11-04,10:54:45,Ktladner,"@Delta, this “Waiting for seat assignment” business after I have already paid for my flight weeks ago is nonsense.",-0.4019,0.0,1.0,0.0,0.0,waiting seat assignment business already paid flight weeks ago nonsense,,1
50889,2017-11-04,10:33:45,thereeltara,@Delta I was most upset to see a family that had to sleep in the airport.,-0.4391,0.0,1.0,0.0,0.0,upset see family sleep airport,,3
50914,2017-11-04,09:22:42,markperera,Crappy @VirginAtlantic experience. Got bumped onto an ancient @Delta plane. Economy class experience on @Delta was terrible. #fail,-0.7717,0.0,1.0,0.0,0.0,crappy experience got bumped onto ancient plane economy class experience terrible #fail,['#fail'],3
50915,2017-11-04,09:17:56,Hisladydiana,@President1Trump @PShack3 @FoxNews @Delta Mind control ... feeding the world lies by controlling the fake news. We must call delta and demand they offer fox network!,-0.7712,0.0,1.0,0.0,0.0,mind control feeding world lies controlling fake news must call dea demand offer fox network,,3
50917,2017-11-04,08:55:05,wezimkwaila,@Delta onboard wifi #gogoinflight is it a scam or what #givemebackmy$30 @Gogo #Johannesburg to #Atlanta,-0.5719,0.0,1.0,0.0,0.0,onboard wifi #gogoinflight scam #givemebackmy30 #johannesburg #atlanta,"['#gogoinflight', '#givemebackmy30', '#johannesburg', '#atlanta']",2
50918,2017-11-04,08:43:53,QueSeraSahra,@leahbowens @AmericanAir Ugh they've been on a downward spiral and TBH @Delta has been picking up that slack,-0.4215,1.0,1.0,0.0,0.0,ugh they have downward spiral tbh picking slack,,2
50921,2017-11-04,08:20:59,cassandraLclark,@Delta Lol thanks for reply but the point is there's no delta employee here. Not a single one. Line isn't moving Bc there's no one to move it,-0.4118,0.0,1.0,0.0,0.0,lol thanks reply point there is dea employee single one line is not moving bc there is one move,,3
50924,2017-11-04,08:09:02,ChuckConn_NYC,"@Delta I book with #delta to fly delta. Alitalia didn't save my reserved seats, stuck us in the smallest transatlantic seats ever",-0.5615,0.0,1.0,0.0,0.0,bookea fly dea alitalia did not save reserved seats stuck us smallest transatlantic seats ever,,1
50925,2017-11-04,08:06:04,cassandraLclark,They say show up two hours early for flight.... but failed to mention they won't be here until 1 hour before flight departs... @Delta #mia,-0.6652,0.0,1.0,0.0,0.0,say show two hours early flight failed mention will not hour flight departs #mia,['#mia'],0
